user_id,day_type,is_weekday,work_hours,screen_time_hours,meetings_count,breaks_taken,after_hours_work,sleep_hours,task_completion_rate,work_intensity_ratio,meeting_burden,break_adequacy,screen_time_per_meeting,workload_pressure,high_workload_flag,sleep_deficit,recovery_index,fatigue_risk,health_risk_score,poor_recovery_flag,task_efficiency,work_hours_productivity,work_life_balance_score,burnout_score,burnout_score_normalized,burnout_risk,high_burnout_risk_flag,medium_high_burnout_risk_flag,after_hours_work_hours_est
148,Weekday,1,8.18,10.28,1,2,1,7.17,77.5,1.24,0.12,0.24,9.35,9.43,0,0.83,-1.11,-0.47,4.15,0,9.36,3523.67,25.06,36.3,23.9,Low,0,0,0.82
148,Weekend,0,4.48,6.72,1,4,0,6.33,83.4,1.47,0.22,0.87,6.11,4.73,0,1.67,3.61,-2.78,8.35,0,18.21,5849.12,77.55,34.47,22.61,Low,0,0,0
148,Weekday,1,6.58,10.13,3,4,1,7.47,77.8,1.52,0.45,0.6,3.27,8.33,1,0.53,1.34,-1.07,2.65,0,11.65,4367.17,57.71,39.02,25.82,Low,0,0,0.66
148,Weekend,0,5.07,7.95,3,2,0,8.93,72.1,1.54,0.58,0.39,2.56,5.82,0,-0.93,2.98,-5.44,0,0,13.95,4773.02,70.69,42.31,28.15,Low,0,0,0
149,Weekend,0,3,5.42,0,1,0,6.91,93.9,1.75,0,0.32,54.2,3,0,1.09,2.49,-4.94,5.45,0,30.29,7512,51.82,12.46,7.04,Low,0,0,0
149,Weekend,0,3,5.24,2,2,0,6.76,89,1.69,0.65,0.65,2.5,3.5,0,1.24,3.52,-4.9,6.2,0,28.71,7120,62.7,15.63,9.28,Low,0,0,0
149,Weekend,0,5.21,7.16,1,4,1,6.05,91.8,1.35,0.19,0.75,6.51,6.46,0,1.95,2.89,-1.91,9.75,0,17.29,5991.48,52.54,20.08,12.43,Low,0,0,0.52
149,Weekend,0,7.12,10.14,1,3,0,8.57,87.6,1.4,0.14,0.42,9.22,7.37,0,-0.57,1.43,-2.72,0,0,12.13,4601.92,71.8,27.37,17.59,Low,0,0,0
149,Weekday,1,9.63,12.88,2,1,0,6.22,74.3,1.32,0.21,0.1,6.13,10.13,0,1.78,-5.66,3.55,44.4,0,7.64,2659.94,20.13,46.6,31.18,Low,0,0,0
149,Weekend,0,3.05,4.92,0,2,0,7.05,77.4,1.56,0,0.63,49.2,3.05,0,0.95,4.13,-5.65,4.75,0,24.57,6166.2,64.68,44.49,29.69,Low,0,0,0
149,Weekend,0,7.44,10.97,2,1,0,6.42,60,1.45,0.27,0.13,5.22,7.94,0,1.58,-3.55,1.34,21.3,0,7.96,3024,30.39,61.67,41.84,Low,0,0,0
149,Weekend,0,5.94,7.6,0,5,0,7.3,61,1.26,0,0.83,76,5.94,0,0.7,4.7,-3.35,3.5,0,10.1,3684.4,90.99,63.23,42.94,Low,0,0,0
149,Weekday,1,7.61,11.52,3,2,0,5.83,40.1,1.49,0.39,0.26,3.72,8.36,1,2.17,-3.69,2.77,38.6,1,5.2,1975.59,37.28,83.04,56.95,Medium,0,1,0
149,Weekday,1,8.87,12.35,2,2,0,6.28,40,1.38,0.22,0.22,5.88,9.37,0,1.72,-4.07,2.93,37.9,0,4.46,1634.67,35.62,95.23,65.57,Medium,0,1,0
150,Weekday,1,8.22,11.76,5,3,1,7.05,85.8,1.41,0.6,0.36,2.31,10.47,1,0.95,-1.71,1.19,16.6,0,10.31,3878.16,35.99,25.39,16.19,Low,0,0,0.82
150,Weekend,0,4.93,6.52,1,1,0,6.19,81.4,1.3,0.2,0.2,5.93,5.18,0,1.81,0.67,-2.77,9.05,0,16.18,5464.65,38.71,31.1,20.22,Low,0,0,0
150,Weekend,0,3,6.57,2,5,0,6.32,93.6,2.12,0.65,1.61,3.13,3.5,0,1.68,4.75,-2.91,8.4,0,30.19,7488,95.4,26.77,17.16,Low,0,0,0
150,Weekend,0,4.84,8.1,1,1,0,7.41,76.3,1.64,0.2,0.2,7.36,5.09,0,0.59,0.31,-3.02,2.95,0,15.45,5168.05,48.22,37.42,24.69,Low,0,0,0
150,Weekday,1,8.67,12.24,1,2,0,6.43,66.5,1.4,0.11,0.23,11.13,8.92,0,1.57,-3.81,2.6,33.8,0,7.58,2806.3,37.54,51.48,34.63,Low,0,0,0
150,Weekday,1,6.95,9.42,5,3,0,7.54,55.5,1.34,0.71,0.43,1.85,8.2,1,0.46,1.12,-1.89,2.3,0,7.87,2978.5,64.75,64.5,43.84,Low,0,0,0
150,Weekend,0,5.06,8.7,3,2,1,6.25,50.9,1.69,0.58,0.39,2.81,6.81,0,1.75,-0.45,-0.68,8.75,0,9.86,3372.97,30.64,74.62,51,Medium,0,1,0.51
150,Weekend,0,4.28,7.12,1,3,0,8.77,50.4,1.63,0.23,0.68,6.47,4.53,0,-0.77,4.65,-6.03,0,0,11.51,3601.92,84.65,75.35,51.51,Medium,0,1,0
150,Weekday,1,7.64,10,3,5,0,7.87,44.2,1.29,0.39,0.65,3.23,8.39,1,0.13,2.87,-1.8,0.65,0,5.71,2168.75,88.46,84.59,58.05,Medium,0,1,0
150,Weekday,1,8.17,10.69,4,5,0,4.57,40,1.29,0.48,0.6,2.61,9.17,1,3.43,-1.12,3.83,55.5,1,4.84,1821.33,61.6,97.31,67.04,Medium,0,1,0
151,Weekend,0,3.57,5.54,1,1,0,9.05,97,1.51,0.27,0.27,5.04,3.82,0,-1.05,4.51,-8.04,0,0,26.43,7391.4,65.6,6.89,3.1,Low,0,0,0
151,Weekday,1,7.97,10.79,7,5,0,9.47,92.1,1.34,0.87,0.62,1.52,9.72,1,-1.47,3.68,-3.42,0,0,11.41,4316.42,99.15,15.84,9.43,Low,0,0,0
151,Weekday,1,8.58,10.64,3,1,1,8.08,87.3,1.23,0.35,0.12,3.43,10.33,1,-0.08,-1.56,-1.48,0,0,10.06,3736.44,18.28,26.74,17.14,Low,0,0,0.86
151,Weekday,1,9.74,12.57,3,5,0,7.6,72.5,1.28,0.3,0.51,4.05,10.49,1,0.4,0.03,1.17,13.7,0,7.37,2542.33,78.04,40.5,26.87,Low,0,0,0
151,Weekend,0,3.29,6.79,0,4,0,5.01,71.8,2,0,1.18,67.9,3.29,0,2.99,2.22,-0.72,14.95,0,21.18,5605.19,72.41,41.49,27.57,Low,0,0,0
151,Weekend,0,5.52,7.89,1,2,0,7.93,72.1,1.4,0.18,0.36,7.17,5.77,0,0.07,2.04,-4,0.35,0,12.83,4556.72,61.4,43.91,29.28,Low,0,0,0
151,Weekday,1,8.31,10.25,2,5,0,8.58,66.3,1.22,0.24,0.59,4.88,8.81,0,-0.58,3.33,-2.62,0,0,7.88,2956.98,91.11,50.88,34.21,Low,0,0,0
151,Weekend,0,3.34,5.81,0,3,0,6.89,73.5,1.69,0,0.87,58.1,3.34,0,1.11,4.08,-4.52,5.55,0,21.37,5713.4,74.32,47.68,31.95,Low,0,0,0
151,Weekday,1,8.11,11.78,2,3,1,8.05,55.9,1.43,0.24,0.37,5.61,9.61,0,-0.05,-0.73,-0.3,0,0,6.81,2567.67,43.94,62.42,42.37,Low,0,0,0.81
151,Weekend,0,3.26,7.24,2,2,0,5.65,55.1,2.15,0.6,0.6,3.45,3.76,0,2.35,0.41,-1.24,11.75,0,16.4,4312.49,53.34,65.18,44.32,Low,0,0,0
152,Weekday,1,7.9,9.68,1,2,1,7.91,90.6,1.21,0.12,0.25,8.8,9.15,0,0.09,0.23,-2.19,0.45,0,11.32,4288.4,31.72,15.48,9.18,Low,0,0,0.79
152,Weekend,0,3.15,6.93,2,5,0,7.02,90.9,2.13,0.62,1.54,3.3,3.65,0,0.98,5.09,-3.6,4.9,0,27.97,7181.1,100,15.49,9.19,Low,0,0,0
152,Weekday,1,9.28,10.86,1,4,0,8.9,79.2,1.16,0.11,0.43,9.87,9.53,0,-0.9,2.04,-2.49,0,0,8.44,3020.16,77.63,22.94,14.45,Low,0,0,0
152,Weekend,0,5.18,7.8,3,4,0,6.72,88.7,1.48,0.57,0.76,2.52,5.93,0,1.28,2.92,-2.28,6.4,0,16.8,5806.89,77.68,20.86,12.98,Low,0,0,0
152,Weekday,1,8.63,11.51,3,3,0,6.57,88.1,1.32,0.34,0.34,3.71,9.38,1,1.43,-1.94,1.65,23.7,0,10.09,3741.31,50.76,25.2,16.05,Low,0,0,0
152,Weekend,0,3.73,5.75,1,2,0,8.94,77.6,1.5,0.26,0.52,5.23,3.98,0,-0.94,5.19,-7.66,0,0,20.26,5830.35,76.13,29.26,18.92,Low,0,0,0
152,Weekday,1,8.32,10.13,3,3,1,7.15,83.7,1.2,0.36,0.36,3.27,10.07,1,0.85,0.02,-0.6,4.25,0,9.94,3727.44,36.34,31.15,20.26,Low,0,0,0.83
152,Weekend,0,3.18,5.93,1,3,1,8.62,78.5,1.81,0.3,0.91,5.39,4.43,0,-0.62,5.69,-7,0,0,23.93,6185.8,67.93,33.63,22.01,Low,0,0,0.32
152,Weekday,1,4.74,7.86,2,3,1,7.28,67.4,1.62,0.41,0.62,3.74,6.24,0,0.72,2.42,-3.06,3.6,0,13.93,4610.16,51.64,40.14,26.62,Low,0,0,0.47
152,Weekend,0,4.95,7.31,0,1,0,7.67,81.9,1.45,0,0.2,73.1,4.95,0,0.33,1.36,-4.19,1.65,0,16.22,5487.3,49.73,35.29,23.19,Low,0,0,0
153,Weekday,1,9.51,12.28,2,3,1,6.42,79.8,1.28,0.21,0.31,5.85,11.01,0,1.58,-2.86,2.65,34.4,0,8.3,2920.68,26.11,24.22,15.36,Low,0,0,0.95
153,Weekday,1,10.42,13.64,6,4,0,7.67,86,1.3,0.57,0.38,2.24,11.92,1,0.33,-1.97,2.14,23,0,8.17,2625.87,63.85,27.97,18.01,Low,0,0,0
153,Weekend,0,4.8,7.33,1,1,1,4.91,82,1.5,0.2,0.2,6.66,6.05,0,3.09,-1.42,-0.04,15.45,1,16.73,5576,9.63,32.72,21.37,Low,0,0,0.48
153,Weekday,1,7.88,11.58,3,2,0,5.96,70.4,1.45,0.38,0.25,3.74,8.63,1,2.04,-3.62,2.64,36.6,1,8.82,3341.65,37.18,42.02,27.95,Low,0,0,0
153,Weekday,1,8.36,10.58,2,5,1,4.65,71.1,1.25,0.24,0.59,5.04,9.86,0,3.35,-0.93,3.6,52.8,1,8.4,3147.36,41.44,46.7,31.25,Low,0,0,0.84
153,Weekend,0,4.75,7.56,1,4,0,6.66,69.6,1.56,0.21,0.82,6.87,5,0,1.34,3.1,-2.43,6.7,0,14.35,4756,78.95,48.29,32.38,Low,0,0,0
153,Weekend,0,5.01,8.54,1,4,1,6.74,64,1.67,0.2,0.78,7.76,6.26,0,1.26,2.2,-1.57,6.3,0,12.52,4262.4,58.51,52.76,35.54,Low,0,0,0.5
153,Weekend,0,3.81,6.35,5,1,1,5.37,60.2,1.62,1.28,0.26,1.25,6.06,0,2.63,0.02,-1.7,13.15,0,15.4,4490.92,17.03,57.92,39.19,Low,0,0,0.38
153,Weekend,0,4.27,7.55,1,1,0,7.11,64.2,1.73,0.23,0.23,6.86,4.52,0,0.89,0.56,-3.12,4.45,0,14.69,4592.44,48.24,57.65,39,Low,0,0,0
153,Weekend,0,3.4,7.14,1,5,1,6.36,61.2,2.04,0.29,1.43,6.49,4.65,0,1.64,4.22,-2.4,8.2,0,17.49,4732.8,74.1,59.97,40.64,Low,0,0,0.34
154,Weekday,1,8.77,12.08,5,3,1,6.65,75.8,1.36,0.56,0.34,2.37,11.02,1,1.35,-2.43,2.1,27.8,0,8.55,3148.23,30.8,24.89,15.83,Low,0,0,0.88
154,Weekday,1,8.27,9.8,0,5,0,6.43,88.3,1.17,0,0.6,98,8.27,0,1.57,1.63,0.16,9.4,0,10.55,3961.73,75.14,22.44,14.1,Low,0,0,0
154,Weekend,0,5.11,9.06,1,1,0,7.66,81.6,1.74,0.19,0.19,8.24,5.36,0,0.34,-0.4,-2.43,1.7,0,15.66,5380.16,49.01,26.93,17.27,Low,0,0,0
154,Weekday,1,9.73,13.32,0,4,0,7.46,84.4,1.36,0,0.41,133.2,9.73,0,0.54,-1.86,2.13,24,0,8.59,2965.25,65.03,29.59,19.16,Low,0,0,0
154,Weekend,0,4.32,7.06,1,5,1,7.34,79.2,1.6,0.23,1.13,6.42,5.57,0,0.66,5.28,-3.95,3.3,0,17.92,5639.04,77.77,32.79,21.42,Low,0,0,0.43
154,Weekday,1,8.71,11.24,3,5,0,6.39,80.1,1.28,0.34,0.57,3.63,9.46,1,1.61,0.15,1.66,24.6,0,9.09,3358.86,73.08,36.46,24.01,Low,0,0,0
154,Weekend,0,5.95,8.53,0,3,1,6.78,71.9,1.41,0,0.5,85.3,6.95,0,1.22,1.25,-1.64,6.1,0,11.88,4337.97,43.05,42.19,28.07,Low,0,0,0.6
154,Weekend,0,3.32,6.35,2,4,1,5.93,79.7,1.86,0.58,1.17,3.02,4.82,0,2.07,3.58,-2.54,10.35,0,23.3,6205.97,59.19,40.59,26.93,Low,0,0,0.33
154,Weekend,0,4.2,6.27,1,5,0,7.08,72.4,1.46,0.23,1.16,5.7,4.45,0,0.92,5.81,-4.35,4.6,0,16.84,5212.8,96.3,43.63,29.08,Low,0,0,0
154,Weekend,0,3.61,5.21,2,2,0,7.54,64.1,1.4,0.54,0.54,2.48,4.11,0,0.46,4.33,-6.1,2.3,0,17.28,4867.33,66.11,47.4,31.75,Low,0,0,0
155,Weekend,0,3.55,7.03,1,3,0,8.01,84.5,1.93,0.27,0.82,6.39,3.8,0,-0.01,3.98,-4.99,0,0,23.15,6450.17,81.87,15.79,9.4,Low,0,0,0
155,Weekday,1,9.62,13.11,2,4,0,7.94,90.2,1.35,0.21,0.41,6.24,10.12,0,0.06,-1.17,1.2,12.3,0,9.28,3235.17,69.07,22.03,13.81,Low,0,0,0
155,Weekday,1,9.29,12.73,1,1,0,5.69,70.3,1.36,0.11,0.11,11.57,9.54,0,2.31,-6.04,4.2,53.5,1,7.49,2676.09,17.52,40.19,26.65,Low,0,0,0
155,Weekend,0,5.26,7.11,0,3,0,7.68,75.1,1.33,0,0.56,71.1,5.26,0,0.32,3.57,-4.41,1.6,0,14.01,4876.49,72.56,39.65,26.27,Low,0,0,0
155,Weekend,0,3.86,7.42,0,4,1,5.29,61.4,1.87,0,1.01,74.2,4.86,0,2.71,1.87,-0.52,13.55,0,15.51,4559.97,52.24,48.26,32.36,Low,0,0,0.39
155,Weekday,1,9.09,11.76,10,3,1,6.6,63.3,1.28,1.09,0.33,1.16,12.59,1,1.4,-2.16,1.86,25.6,0,6.89,2494.02,29.14,63.32,43.01,Low,0,0,0.91
155,Weekday,1,9.2,10.9,6,3,0,8.78,55.1,1.17,0.65,0.32,1.79,10.7,1,-0.78,0.88,-2.27,0,0,5.92,2130.53,65.05,76.33,52.21,Medium,0,1,0
155,Weekend,0,5.06,8.84,1,2,0,7.34,49.1,1.71,0.19,0.39,8.04,5.31,0,0.66,0.5,-2.17,3.3,0,9.52,3253.69,58.81,81.99,56.21,Medium,0,1,0
155,Weekend,0,4.37,8.13,1,5,0,6.49,40,1.82,0.22,1.12,7.39,4.62,0,1.51,3.36,-1.6,7.55,0,8.95,2834.67,91.2,87.23,59.91,Medium,0,1,0
155,Weekend,0,3,5.19,2,1,0,7.08,46.5,1.67,0.65,0.32,2.47,3.5,0,0.92,2.89,-5.43,4.6,0,15,3720,53.1,85.75,58.87,Medium,0,1,0
156,Weekday,1,8.49,11.71,6,5,1,5.56,87.2,1.36,0.7,0.58,1.92,10.99,1,2.44,-1.15,3.37,45.9,1,10.15,3784.48,47.74,23.44,14.81,Low,0,0,0.85
156,Weekend,0,4.63,6.73,0,4,0,7.1,84,1.42,0,0.85,67.3,4.63,0,0.9,4.37,-3.92,4.5,0,17.76,5807.2,82.73,25.18,16.04,Low,0,0,0
156,Weekend,0,3.7,5.53,2,5,0,6.91,88.3,1.46,0.53,1.32,2.63,4.2,0,1.09,6.38,-4.84,5.45,0,23.24,6651.93,97.02,23.63,14.94,Low,0,0,0
156,Weekday,1,9.7,13.42,1,4,1,6.82,81.7,1.37,0.1,0.41,12.2,10.95,0,1.18,-2.6,3.19,37.8,0,8.34,2886.73,40.35,34.13,22.37,Low,0,0,0.97
156,Weekend,0,5.18,9.05,1,5,1,7.83,72.1,1.71,0.19,0.95,8.23,6.43,0,0.17,3.78,-2.7,0.85,0,13.66,4720.15,78,40.67,26.99,Low,0,0,0.52
156,Weekday,1,10.01,12.99,4,1,0,7.75,65.9,1.28,0.4,0.1,3.17,11.01,1,0.25,-4.24,1.37,14.9,0,6.52,2192.27,30.09,51.77,34.84,Low,0,0,0
156,Weekday,1,8.54,10.22,2,1,0,6.15,57.8,1.18,0.23,0.12,4.87,9.04,0,1.85,-3.07,0.99,19.2,0,6.69,2489.25,23.97,61.56,41.76,Low,0,0,0
156,Weekday,1,10.52,14.47,1,2,0,7.51,57.6,1.36,0.09,0.19,13.15,10.77,0,0.49,-4.96,3.2,34.5,0,5.42,1720.32,38.24,69.4,47.31,Low,0,0,0
156,Weekend,0,5.32,7.12,2,1,0,7.06,55.5,1.31,0.37,0.18,3.39,5.82,0,0.94,0.94,-3.47,4.7,0,10.24,3581.6,43.67,73.23,50.01,Medium,0,1,0
156,Weekday,1,8.85,10.82,3,4,0,5.77,47.4,1.21,0.34,0.45,3.49,9.6,1,2.23,-1.05,2.17,32.8,1,5.3,1943.4,55.88,83.11,57,Medium,0,1,0
157,Weekend,0,4.94,8.09,1,5,1,6.61,85.8,1.61,0.2,0.99,7.35,6.19,0,1.39,3.52,-1.83,6.95,0,17.02,5754.32,69.82,15.33,9.07,Low,0,0,0.49
157,Weekday,1,8.64,12.39,3,1,1,7.71,86.9,1.42,0.34,0.11,4,10.39,1,0.29,-3.68,0.83,9.7,0,9.94,3684.56,15.26,18.9,11.6,Low,0,0,0.86
157,Weekday,1,9.15,12.48,4,3,0,7.27,82.6,1.35,0.43,0.32,3.04,10.15,1,0.73,-2.21,1.58,19.4,0,8.93,3221.4,53.92,24.21,15.35,Low,0,0,0
157,Weekday,1,8.47,11.52,5,1,0,8.3,81.1,1.34,0.58,0.12,2.26,9.72,1,-0.3,-2.22,-0.93,0,0,9.46,3530.55,40.37,28.35,18.28,Low,0,0,0
157,Weekday,1,8.23,9.82,3,4,0,7.23,82.7,1.18,0.36,0.48,3.17,8.98,1,0.77,1.41,-1.03,3.85,0,9.93,3732.53,69.3,30.21,19.59,Low,0,0,0
157,Weekend,0,3,4.79,1,4,0,7.91,84.7,1.55,0.32,1.29,4.35,3.25,0,0.09,7.12,-7.08,0.45,0,27.32,6776,95.32,28.81,18.6,Low,0,0,0
157,Weekday,1,6.14,10,3,3,1,7.91,82.3,1.6,0.48,0.48,3.23,7.89,0,0.09,0.91,-1.87,0.45,0,13.19,4861.19,50.76,32.3,21.07,Low,0,0,0.61
157,Weekday,1,7.1,10.19,3,1,0,7.84,83.3,1.42,0.42,0.14,3.29,7.85,1,0.16,-1.35,-1.57,0.8,0,11.57,4387.13,42.4,34.42,22.57,Low,0,0,0
157,Weekend,0,4.2,6.24,2,5,1,7.64,73.2,1.45,0.47,1.16,2.97,5.7,0,0.36,6.4,-5.22,1.8,0,17.02,5270.4,80.5,39.25,25.99,Low,0,0,0.42
157,Weekday,1,7.5,10.1,2,5,0,6.84,76.7,1.33,0.26,0.66,4.81,8,0,1.16,1.74,-0.16,5.8,0,10.09,3835,81.3,39.89,26.44,Low,0,0,0
158,Weekend,0,3.24,6.13,0,2,1,7.03,91.7,1.84,0,0.6,61.3,4.24,0,0.97,2.9,-4.42,4.85,0,27.46,7189.28,43.76,11.06,6.05,Low,0,0,0.32
158,Weekend,0,4.2,7.55,2,5,0,7.76,97.7,1.76,0.47,1.16,3.6,4.7,0,0.24,5.21,-4.09,1.2,0,22.72,7034.4,100,9.76,5.13,Low,0,0,0
158,Weekday,1,8.73,11.83,4,2,1,6.62,80.4,1.34,0.45,0.23,2.89,10.73,1,1.38,-3.21,1.9,25.9,0,9.11,3360.72,18.73,29.7,19.23,Low,0,0,0.87
158,Weekday,1,9.56,13.2,5,5,0,7.19,79,1.37,0.52,0.52,2.59,10.81,1,0.81,-1.01,2.41,28.2,0,8.18,2865.07,75.68,41.68,27.7,Low,0,0,0
158,Weekday,1,8.73,12.45,3,2,0,8.25,66.5,1.41,0.34,0.23,4.02,9.48,1,-0.25,-2.2,0.07,0,0,7.53,2779.7,50.96,56.22,37.99,Low,0,0,0
158,Weekend,0,3,4.87,0,4,1,6.63,74.4,1.57,0,1.29,48.7,4,0,1.37,5.76,-5.08,6.85,0,24,5952,65.72,53.51,36.07,Low,0,0,0.3
158,Weekday,1,8.44,10.41,0,3,0,7.26,48.6,1.22,0,0.35,104.1,8.44,0,0.74,-0.15,-0.48,3.7,0,5.69,2125.44,56.69,70.17,47.85,Medium,0,1,0
158,Weekday,1,9.28,12.54,3,1,0,6.36,53.9,1.34,0.32,0.11,4.05,10.03,1,1.64,-5.18,3,38.2,0,5.75,2055.39,22.58,80,54.8,Medium,0,1,0
158,Weekday,1,6.17,8.74,2,4,0,8.02,54.1,1.39,0.32,0.64,4.16,6.67,0,-0.02,3.28,-3.29,0,0,8.63,3184.69,83.47,83.74,57.45,Medium,0,1,0
158,Weekday,1,8.85,11.37,6,4,1,6.78,40,1.27,0.67,0.45,1.86,11.35,1,1.22,-0.59,1.2,18.1,0,4.47,1640,43.45,102.65,70.82,Medium,0,1,0.88
159,Weekend,0,3.06,5.86,0,1,0,6.78,93.3,1.85,0,0.32,58.6,3.06,0,1.22,1.92,-4.31,6.1,0,29.53,7426.68,50.61,9.97,5.28,Low,0,0,0
159,Weekend,0,5.62,7.58,4,3,0,8.2,97,1.33,0.7,0.52,1.85,6.62,0,-0.2,3.62,-4.72,0,0,16.96,6065.73,75.02,13.57,7.83,Low,0,0,0
159,Weekday,1,9.88,11.87,1,3,1,7.73,71.4,1.19,0.1,0.3,10.79,11.13,0,0.27,-1.14,0.27,4.1,0,7.15,2437.12,34.45,35.85,23.58,Low,0,0,0.99
159,Weekday,1,9.27,11.52,6,2,0,7.69,69.8,1.23,0.64,0.21,1.89,10.77,1,0.31,-1.83,-0.02,1.55,0,7.45,2666.36,44.6,50.13,33.68,Low,0,0,0
159,Weekend,0,4.13,8.03,0,5,0,7.49,76.3,1.9,0,1.18,80.3,4.13,0,0.51,4.46,-3.2,2.55,0,18.04,5529.21,99.66,47.55,31.86,Low,0,0,0
159,Weekend,0,4.35,7.84,1,1,1,9.04,68.9,1.76,0.22,0.22,7.13,5.6,0,-1.04,2.2,-5.72,0,0,15.48,4891.9,42.4,54.51,36.78,Low,0,0,0.44
159,Weekday,1,9.24,12.62,5,2,0,6.95,46.8,1.35,0.54,0.21,2.47,10.49,1,1.05,-3.67,2.19,27.2,0,5.01,1797.12,39.16,77.34,52.92,Medium,0,1,0
159,Weekend,0,5.41,7.99,0,1,0,8.44,50.2,1.45,0,0.18,79.9,5.41,0,-0.44,1.45,-4.67,0,0,9.11,3209.45,53.66,78.73,53.9,Medium,0,1,0
159,Weekday,1,9.94,11.93,4,4,0,7.08,40,1.19,0.4,0.4,2.91,10.94,1,0.92,-0.85,1.31,17.7,0,3.98,1349.33,61.34,95.2,65.55,Medium,0,1,0
159,Weekend,0,5.23,7.82,0,3,0,6.58,40,1.47,0,0.56,78.2,5.23,0,1.42,1.76,-2.05,7.1,0,7.5,2605.33,64.43,98.09,67.59,Medium,0,1,0
160,Weekday,1,6.63,9.39,4,1,1,5.72,80.8,1.4,0.59,0.15,2.29,8.63,1,2.28,-2.67,0.81,19.5,1,12.01,4508.64,8.38,19.56,12.06,Low,0,0,0.66
160,Weekday,1,7.13,11.05,3,3,0,6.74,92.8,1.53,0.41,0.41,3.56,7.88,1,1.26,-1.31,0.94,15.7,0,12.84,4868.91,58.03,17.98,10.95,Low,0,0,0
160,Weekday,1,7.69,11.24,7,5,0,9.21,85.6,1.44,0.9,0.64,1.58,9.44,1,-1.21,2.97,-2.58,0,0,10.99,4171.57,98.31,24.33,15.44,Low,0,0,0
160,Weekday,1,7.52,10.18,0,3,1,6.12,73,1.34,0,0.39,101.8,8.52,0,1.88,-1.06,1,19.4,0,9.58,3640.27,31.82,32.62,21.3,Low,0,0,0.75
160,Weekend,0,3.02,6.75,1,4,1,6.22,79.1,2.16,0.32,1.28,6.14,4.27,0,1.78,3.47,-2.58,8.9,0,25.35,6317.45,62.57,31.13,20.24,Low,0,0,0.3
160,Weekend,0,5.76,8.41,1,5,0,7.84,71.7,1.44,0.17,0.85,7.65,6.01,0,0.16,4.43,-3.35,0.8,0,12.24,4416.72,95.76,34.98,22.97,Low,0,0,0
160,Weekday,1,10.6,12.9,1,2,0,6.1,89.8,1.21,0.09,0.19,11.73,10.85,0,1.9,-4.8,3.75,47,0,8.39,2634.13,27.35,32.4,21.14,Low,0,0,0
160,Weekend,0,5.9,9.59,0,1,1,7.02,90.2,1.6,0,0.17,95.9,6.9,0,0.98,-1.57,-0.94,4.9,0,15.03,5472.13,21.05,34.9,22.91,Low,0,0,0.59
160,Weekday,1,10.31,13.09,5,4,1,7.01,65.3,1.26,0.48,0.38,2.57,12.56,1,0.99,-2.08,2.57,30.7,0,6.27,2041.71,39.33,50.73,34.1,Low,0,0,1.03
160,Weekday,1,8.47,12.3,7,5,0,7.46,62.2,1.44,0.82,0.58,1.73,10.22,1,0.54,0.16,1.11,13.8,0,7.26,2707.77,82.07,56.46,38.16,Low,0,0,0
161,Weekday,1,7.75,9.79,1,4,1,7.41,92.4,1.25,0.13,0.51,8.9,9,0,0.59,1.62,-1.33,2.95,0,11.77,4466,52.58,11.28,6.21,Low,0,0,0.78
161,Weekend,0,3,4.72,1,3,0,6.58,84.5,1.52,0.32,0.97,4.29,3.25,0,1.42,4.86,-5.15,7.1,0,27.26,6760,73.35,14.26,8.32,Low,0,0,0
161,Weekday,1,8.55,12.06,4,2,0,7.62,86,1.39,0.46,0.23,2.94,9.55,1,0.38,-2.44,0.63,8.2,0,9.94,3698,46.95,19.48,12.01,Low,0,0,0
161,Weekday,1,9.83,13.61,3,4,0,7.38,83.1,1.37,0.3,0.4,4.39,10.58,1,0.62,-2.23,2.54,28.5,0,8.37,2864.18,64.03,26.72,17.13,Low,0,0,0
161,Weekend,0,7.21,9.21,1,5,0,7.64,82,1.26,0.14,0.68,8.37,7.46,0,0.36,3.43,-2.25,1.8,0,11.22,4258.53,88.46,29.52,19.11,Low,0,0,0
161,Weekend,0,5.09,8.51,1,3,0,6.42,80.9,1.64,0.19,0.58,7.74,5.34,0,1.58,0.91,-1.12,7.9,0,15.59,5344.79,63.79,31.96,20.83,Low,0,0,0
161,Weekend,0,4.21,7.87,2,3,1,7.87,72.6,1.83,0.46,0.7,3.75,5.71,0,0.13,3,-3.93,0.65,0,16.84,5222.36,58.18,37.55,24.78,Low,0,0,0.42
161,Weekday,1,8.53,11.79,3,4,0,7.87,72.8,1.37,0.35,0.46,3.8,9.28,1,0.13,0.08,-0.02,0.65,0,8.44,3140.11,72.9,42.22,28.09,Low,0,0,0
161,Weekday,1,9.31,13.28,1,5,1,6.82,69,1.41,0.11,0.53,12.07,10.56,0,1.18,-1.46,3.05,36.4,0,7.33,2617.4,53.91,49.68,33.36,Low,0,0,0.93
161,Weekend,0,6.14,9.28,2,4,0,8.12,62.8,1.49,0.32,0.64,4.42,6.64,0,-0.12,2.84,-2.9,0,0,10.06,3709.39,84.34,54.42,36.71,Low,0,0,0
162,Weekend,0,4.15,7.99,0,1,0,7.91,88.6,1.88,0,0.24,79.9,4.15,0,0.09,0.92,-3.88,0.45,0,20.85,6408.73,54.72,11.49,6.36,Low,0,0,0
